data,variable,correlation_true,mutual_info,unpriv_prob_pos,unpriv_unbalance,priv_unbalance,statistical_parity,equal_opportunity,average_odds,skew_var,gini,simpson,shannon,ir,pos_prob
health,ClaimsTruncated,0.1819809588398575,0.0151743292612632,0.0520358168609562,0.967648079411375,1.6557911574112048,0.0,1.0,0.0,4.281206974954755,0.1098902014508548,9.106352512450816e-07,0.98259626154129,0.0492392258636555,0.0370052790294547
health,age_05,-0.0501320402238451,0.003802023755701,0.0533617929562433,0.9923056768000816,1.0734422496263838,0.0,0.0,0.0,2.7664878502221457,0.1071692803186027,1.0009146619069245e-06,0.9828487832733076,0.1046790032489072,0.0043631645989349
health,age_15,-0.0741565356826617,0.0051826461075843,0.055863921217547,1.038834774497558,0.6535268121903157,0.0,0.0,0.0,2.6527740334784427,0.1068303103458979,1.012636968594044e-06,0.9828757496791972,0.1119986802135414,0.0207201512494958
health,age_25,0.0194636599980666,0.0019199026179387,0.0535346602608098,0.9955202840715276,1.0681665389846935,0.0,0.0,0.0,3.6453869155492167,0.1090565185450133,9.375477750244496e-07,0.9826816198614898,0.0656254057764009,0.0039065930028976
health,age_35,-0.0227779623060077,0.0021734551467621,0.0559352517985611,1.0401612243139622,0.6569947662279129,0.0,0.0,0.0,2.5808932803689895,0.1066012765805569,1.0206130133118662e-06,0.9828935158731038,0.1169995580930832,0.0206049906618484
health,age_45,-0.0515488600165067,0.0023494023554565,0.0552352612981216,1.027144335097705,0.8249938970978905,0.0,0.0,0.0,2.145826469321241,0.1049247494182601,1.0802694531316589e-06,0.9830135216180016,0.1550220408245328,0.0108707529048362
health,age_55,-0.0667342750194718,0.0039042482109262,0.0572679190224329,1.0649432486476982,0.5108738566822398,0.0,0.0,0.0,2.3805681211370167,0.1058958525833063,1.0454505604551743e-06,0.9829460740140724,0.1326887977626624,0.0297953915499055
health,age_65,0.0003594613733872,0.0011774117553256,0.0526603498542274,0.9792617752832528,1.1574154595373567,0.0,0.0,0.0,2.3927185130305766,0.1059416593363745,1.0438256522463248e-06,0.9829427561818436,0.1316566500239969,0.0095803140461875
health,age_75,0.0913849536802389,0.005494838013677,0.0509188361408882,0.9468769199732234,1.2811701824314894,0.0,1.0,0.0,1.866393478968665,0.1035230627743727,1.131637440356118e-06,0.9831019840995852,0.1888559699892012,0.0179768072228402
health,age_85,0.1102726028326833,0.0068751961698884,0.0513716582212126,0.955297512610634,1.5242465887896337,0.0,1.0,0.0,3.1332843313416183,0.1080945767305807,9.694342151963311e-07,0.9827707294410656,0.0851800635480523,0.0305955548935414
health,age_MISS,0.085431885944346,0.0043186708482103,0.0517556997836578,0.9624390759170626,2.117344518883026,0.0,1.0,0.0,5.272055143736106,0.1107147230060827,8.846968318189665e-07,0.9825020990067164,0.033521266012529,0.062105686354956
health,sexMALE,-0.0478320512049386,0.0024096429589828,0.0566037735849056,1.0525929273528414,0.9344965167279324,0.0,0.0,0.0,0.2200158548120467,0.0872250200327014,1.6389156245287747e-06,0.9836098738664824,0.8028833868833869,0.0063507005552599
health,sexFEMALE,0.0478320512049386,0.0024096429589828,0.0502530730296457,0.9344965167279324,1.0525929273528414,0.0,0.0,0.0,-0.2200158548120467,0.0810044629660376,1.6389156245287747e-06,0.9836098738664824,0.8028833868833869,0.0063507005552599
health,pcg44,-0.004604084782512,2.0868963809037196e-05,0.0537842190016103,1.0001610305958133,0.0,0.0,1.0,0.0,78.8098978555359,0.112556154479425,8.292562445573569e-07,0.9822131354715788,6.276632363588434e-05,0.0537842190016103
health,pcg46,-0.0079757932158254,6.261765781530424e-05,0.0538015463917525,1.0004832474226804,0.0,0.0,1.0,0.0,45.478926951595106,0.1125378317781977,8.297908178321762e-07,0.9822184399483462,0.0003850148180044,0.0538015463917525
health,pg18,0.0187638200207985,0.0003160247276576,0.0536663980660757,0.9979700550550792,3.099301397205589,0.0,1.0,0.0,32.13512718491982,0.1125103477263568,8.305933190092246e-07,0.9822255726447264,0.0008687770621694,0.1130002686005909
health,labNull,-0.0812874741138759,0.0057411550057765,0.0560190703218116,1.0417198975112945,0.9131870188195038,0.0,0.0,0.0,0.7494641932802435,0.0940960329929338,1.4766910724287624e-06,0.983493989871849,0.4805210602302378,0.0069119274646688
health,drugNull,-0.0633724265624744,0.0036809685973135,0.0577367205542725,1.0736609921035527,0.8759477587607845,0.0,0.0,0.0,0.5272771357970036,0.0913659505100681,1.5573133191280778e-06,0.9835551671184918,0.5937501725954382,0.0106321397418265
health,ClaimsTruncated,0.1681677468650215,0.0139217809426758,0.0514469453376205,0.9771773011986588,1.4465540636328655,0.0,1.0,0.0,4.198314747375721,0.1097985879447183,9.135592056585608e-07,0.9826060736198596,0.0510152214399971,0.0247119950597304
health,age_05,-0.0390636966668591,0.0029378758817483,0.0523245536503447,0.993846491505477,1.0628346526236765,0.0,0.0,0.0,2.883251332849978,0.1074899275900803,9.89918412656586e-07,0.9828224996596224,0.0978431105989882,0.0036321250500163
health,age_15,-0.0457480670041993,0.002795936398772,0.053081581759886,1.0082253954454188,0.9226509714730636,0.0,0.0,0.0,2.7411047750415056,0.1070959895136936,1.003440786995154e-06,0.9828546836398032,0.1062534607671764,0.0045053673545258
health,age_25,0.0308051505168177,0.0019480727131664,0.0520815487407915,0.989230884492526,1.168073067425469,0.0,0.0,0.0,3.6983282730871423,0.109138970700536,9.348558199197468e-07,0.9826735458611628,0.0639820277236758,0.009415777462417
health,age_35,-0.0210830375970709,0.0008622423765618,0.0541264737406216,1.0280719523027555,0.7436430848436776,0.0,0.0,0.0,2.6916797248563262,0.1069494079038753,1.0085070277580874e-06,0.98286636812051,0.1094158759753614,0.0149747608531828
health,age_45,-0.0733571605073134,0.0045843430446997,0.0548515226026101,1.0418434461309227,0.760577597733561,0.0,0.0,0.0,1.974465169769816,0.1041002278630323,1.1103430678572643e-06,0.9830667514663156,0.1746871957501804,0.0148082325593201
health,age_55,-0.0561484489422101,0.0033084987029758,0.0556980578966654,1.0579224391320767,0.5801584690798478,0.0,0.0,0.0,2.321401596918369,0.1056668188179653,1.0535994695625578e-06,0.9829624732727236,0.1378779025536079,0.025153569184846
health,age_65,0.0027462547410288,0.0008454790756964,0.0527656477438136,1.0022245814581858,0.9829002801479864,0.0,0.0,0.0,2.4123885896447708,0.1060149501412837,1.0412292118489272e-06,0.9829374209185316,0.1300091198781154,0.0010173959955619
health,age_75,0.0722624250795113,0.003474077058834,0.0500575373993095,0.9507870482786288,1.2573684355819752,0.0,0.0,0.0,1.8500156969599209,0.1034314492682363,1.1350339731906883e-06,0.983107430193939,0.1911364696635122,0.0161410583880525
health,age_85,0.1233365725286478,0.0080948562630545,0.0491374803972817,0.933311592500052,1.8108575649199192,0.0,1.0,0.0,3.200951630141606,0.108241158340399,9.645189398958312e-07,0.9827577144867023,0.0821540963098725,0.0462015026535657
health,age_MISS,0.0436438164390707,0.0019439041595717,0.0525087514585764,0.9973451232697804,1.0751254976631468,0.0,0.0,0.0,5.132760803726764,0.1106231094999462,8.875451525108974e-07,0.9825131449516372,0.0352444162479168,0.0040950221263292
health,sexMALE,-0.0452435045007954,0.0036584071146844,0.0557709513868177,1.059306969613227,0.9304211794565606,0.0,0.0,0.0,0.159941886750949,0.0863821757762462,1.6480380553443674e-06,0.983615595398262,0.8523565020433497,0.0067856469781403
health,sexFEMALE,0.0452435045007954,0.0036584071146844,0.0489853044086774,0.9304211794565606,1.059306969613227,0.0,0.0,0.0,-0.159941886750949,0.0818473072224928,1.6480380553443674e-06,0.983615595398262,0.8523565020433497,0.0067856469781403
health,pcg42,0.0224011068632946,0.0005326232713755,0.0526654855854404,1.0003221130616846,0.0,0.0,1.0,0.0,55.71354877300766,0.1125469931288113,8.295234938912729e-07,0.9822158735517884,0.0002238646207078,0.0526654855854404
health,pcg45,0.0086927948048783,0.0001734857671764,0.0525213468664411,0.9975843589830756,4.7484709480122325,0.0,1.0,0.0,39.376382734066574,0.112528670427584,8.300582270382078e-07,0.9822208948347716,0.0005462169406103,0.1974786531335589
health,labNull,-0.0613480910833047,0.0055126735386094,0.0520066492519591,0.9878082523055608,1.0256697247706423,0.0,0.0,0.0,0.7620544946102482,0.0942426146027521,1.4719166551202744e-06,0.9834901132541416,0.4748949662081934,0.0019933507480408
health,drugNull,-0.0853526122295227,0.0057828158670077,0.0582971107133725,1.1072885463020086,0.8175628240925408,0.0,0.0,0.0,0.5372700347906496,0.0914942094186592,1.5539294339542106e-06,0.9835527513989026,0.5880444057176352,0.0152536324525029
health,ClaimsTruncated,0.1467843583211579,0.0113786749119072,0.0548873454175842,0.9768060240361488,1.4445261042682247,0.0,1.0,0.0,4.150431455492071,0.1097436198410365,9.15317575109539e-07,0.9826119058314878,0.0520837070726957,0.0262814857512468
health,age_05,-0.0387198206439389,0.0038649992645754,0.0551490273067999,0.9814630618983792,1.1708264213542452,0.0,0.0,0.0,2.7069379239590776,0.1069952146569435,1.0069218317827604e-06,0.9828627332150311,0.1084256810474907,0.0106404463774105
health,age_15,-0.0508538357251015,0.0036371418405747,0.0561677923924635,0.999593577505992,1.0039086033355376,0.0,0.0,0.0,2.7793536156752374,0.1072059257210573,9.996533561797249e-07,0.9828458183539708,0.1038934536126146,0.0002424640177928
health,age_25,-0.0007890900317066,0.0012795990020002,0.056785040315663,1.0105784681965138,0.8385814368652396,0.0,0.0,0.0,3.651182750861018,0.1090656798956269,9.37248345210014e-07,0.9826807264312108,0.0654425576093099,0.0096646214674955
health,age_35,-0.0154741113117729,0.0015412467832374,0.0568813924277767,1.012293204495477,0.8926175099478133,0.0,0.0,0.0,2.6178044461105254,0.1067203741385342,1.0164599443098484e-06,0.982884322126606,0.1143935021918154,0.0067246526158645
health,age_45,-0.0524582976504531,0.0033449692000756,0.0579302587176602,1.0309594180383612,0.811701783561438,0.0,0.0,0.0,2.0612052340037117,0.1045308113418735,1.094583617215528e-06,0.983039393345629,0.1643348266970314,0.0123202245101346
health,age_55,-0.0526094644370107,0.0021603909179431,0.0589720468890892,1.0494996654101243,0.587874407358648,0.0,0.0,0.0,2.539497754505934,0.1064638563213522,1.0254197318931391e-06,0.9829040059420632,0.1200217297385917,0.0259390138560562
health,age_65,0.0088696684521914,0.0015785068496341,0.0574565416285452,1.0225288826787815,0.8349593246118746,0.0,0.0,0.0,2.3377086581084265,0.1057309482722608,1.05131371752925e-06,0.982957913097879,0.1364201676516406,0.0105396515481163
health,age_75,0.0575714467046346,0.0030452951326685,0.0561625455242476,0.9995002012925563,1.0026231889906776,0.0,0.0,0.0,1.8549080061783665,0.1034589333200772,1.1340145681852933e-06,0.9831058004952026,0.1904514017912522,0.0001754826447664
health,age_85,0.1110012784861426,0.0085865177719519,0.0526223469566742,0.9364968393922748,1.7098657227934153,0.0,1.0,0.0,3.0450562893821114,0.1078930270170806,9.762252025279686e-07,0.9827883211539602,0.0893685016680981,0.0434560844158747
health,age_MISS,0.063404143909341,0.0029541065326905,0.0541125541125541,0.9630174028454832,2.0834998951708714,0.0,1.0,0.0,5.229235199422887,0.1106872389542417,8.855504387823115e-07,0.982505430057446,0.034037608583063,0.0629606166191532
health,sexMALE,-0.0236479041367342,0.0017674814784901,0.05760837940064,1.0252310729437697,0.9687385732848824,0.0,0.0,0.0,0.214770900877852,0.0871517292277922,1.6398178681424082e-06,0.9836104430692724,0.807080256123026,0.0031743491194576
health,sexFEMALE,0.0236479041367342,0.0017674814784901,0.0544340302811824,0.9687385732848824,1.0252310729437697,0.0,0.0,0.0,-0.2147709008778518,0.0810777537709468,1.6398178681424082e-06,0.9836104430692724,0.807080256123026,0.0031743491194576
health,no_PCPs,-0.0055525865088539,0.0003494355796518,0.0,0.0,1.0,0.0,0.0,0.0,7.280023999997505,0.0566453678173081,8.591681930469229e-07,0.9823925548177797,0.0181002295887541,0.0561906295282563
health,pcg46,-0.0065090763620167,4.168249128507504e-05,0.0562087292639716,1.0003221130616846,0.0,0.0,1.0,0.0,55.71354877300766,0.1125469931288113,8.295234938912729e-07,0.9822158735517884,0.0002238646207078,0.0562087292639716
health,pg18,0.0141829098797468,0.0003560861805062,0.0562177835051546,1.0004832474226804,0.0,0.0,1.0,0.0,45.47892695159511,0.1125378317781977,8.297908178321762e-07,0.9822184399483462,0.0003850148180044,0.0562177835051546
health,labNull,-0.0607228961707722,0.0057738257351645,0.0549000722369371,0.9770325176607928,1.046347888316194,0.0,0.0,0.0,0.716779013868214,0.0937112562671608,1.4890345995246595e-06,0.983503873227132,0.4954958110267525,0.0038948743131114
health,drugNull,-0.0737849105075044,0.0046492406848855,0.0638083228247162,1.13556874803528,0.7606722680499174,0.0,0.0,0.0,0.5761748663638785,0.0919889223517959,1.5404686459072974e-06,0.9835430167860344,0.5664138856270005,0.0210656692183048
health,ClaimsTruncated,0.1737722947109489,0.0138568486505292,0.0512430238457635,0.9672315443227713,1.6523901630284608,0.0,1.0,0.0,4.2388676490685935,0.1098439565462355,9.124041225177e-07,0.9826043588579744,0.0501349668472956,0.0362990636963239
health,age_05,-0.0358470253410594,0.0024401483596569,0.052184680700513,0.9850056752285282,1.1521775905442204,0.0,0.0,0.0,2.8725477111651347,0.1074616218196738,9.912047827788029e-07,0.982827945149989,0.0984431566635705,0.0088566119386252
health,age_15,-0.0691839067021367,0.0043127201601497,0.0558230782949884,1.053681812194158,0.5008392687020823,0.0,0.0,0.0,2.7220637287959293,0.1070401318295898,1.005693171941573e-06,0.9828622427087492,0.107456430602498,0.0292890816117379
health,age_25,0.0267835248667145,0.0022997200848244,0.053059108192188,1.0015108263631844,0.9793829213740894,0.0,0.0,0.0,3.424203670424064,0.1086802776605688,9.50220866052222e-07,0.9827206585870816,0.0731892537353995,0.0011723157393578
health,age_35,-0.0278174687414219,0.0017377075113971,0.0548166786484543,1.0346856364951411,0.7012525054814759,0.0,0.0,0.0,2.594678937991953,0.10664613031712,1.0193759051175458e-06,0.9828931479916102,0.1160166532129148,0.0176649758620766
health,age_45,-0.0646975841786036,0.0037488104053706,0.0560747663551401,1.0584325199556854,0.6364953700431185,0.0,0.0,0.0,2.093751551174967,0.1046852855806424,1.0893092869068893e-06,0.9830324070843957,0.1606651817492938,0.022353836122582
health,age_55,-0.0487466532119127,0.0022877052630196,0.0545851528384279,1.0303154988651595,0.7666470843656611,0.0,0.0,0.0,2.4145823717081445,0.1060230581578654,1.041277670863532e-06,0.9829399044763372,0.1298271514865401,0.0139689063398285
health,age_65,-0.0212026976409816,0.0011604265702314,0.054205946337926,1.023157832092768,0.8159386140868757,0.0,0.0,0.0,2.465132479610242,0.1062063146752932,1.0348032516371255e-06,0.9829264111236784,0.1257298936486753,0.0109782806318741
health,age_75,0.0653844992921203,0.0045271065480755,0.0516017648187224,0.9740029164871316,1.135930588116934,0.0,0.0,0.0,1.8497544566373745,0.1034299784362618,1.1354543054043917e-06,0.9831105656473768,0.1911731538664206,0.0085787768061521
health,age_85,0.1401135114992424,0.0087570540168197,0.0482770683925135,0.9112480082599064,2.029199060401857,0.0,1.0,0.0,3.112436747780474,0.1080480426754428,9.713117177951638e-07,0.9827779237713302,0.0861442338230863,0.0592280026014012
health,age_MISS,0.0816543211472176,0.0036620451339135,0.0495991983967935,0.936203714419721,2.7207754867329337,0.0,1.0,0.0,5.002212956280608,0.1105311684865898,8.906991309243463e-07,0.9825272115617476,0.0369795118492512,0.0945449457473505
health,sexMALE,-0.043594451278272,0.0026197348791339,0.0552898983861326,1.0436178388385533,0.9490414494574724,0.0,0.0,0.0,0.15574082999571,0.0863229825343747,1.6491055498821445e-06,0.9836188959716982,0.855933242376757,0.0050105687771941
health,sexFEMALE,0.043594451278272,0.0026197348791339,0.0502793296089385,0.9490414494574724,1.0436178388385533,0.0,0.0,0.0,-0.1557408299957102,0.0819065004643643,1.6491055498821445e-06,0.9836188959716982,0.855933242376757,0.0050105687771941
health,pcg44,-0.0046360036678467,2.117140948767679e-05,0.0529875986471251,1.0001610565308423,0.0,0.0,1.0,0.0,78.80355321938217,0.1125561530041672,8.295235578401192e-07,0.9822163282707316,6.279226121388156e-05,0.0529875986471251
health,pcg45,0.0332459034271992,0.0006022559411737,0.0529875986471251,1.0001610565308423,0.0,0.0,1.0,0.0,78.80355321938217,0.1125561530041672,8.295235578401192e-07,0.9822163282707316,6.279226121388156e-05,0.0529875986471251
health,pcg46,0.0303552187872477,0.0004733171020122,0.0528265421162828,0.9971210533195024,18.87537993920973,0.0,1.0,0.0,78.80355321938217,0.1125561530041672,8.295235578401192e-07,0.9822163282707316,6.279226121388156e-05,0.9471734578837172
health,pg18,-0.0092742481237398,8.47075095849728e-05,0.0530132130196583,1.000644537544312,0.0,1.0,1.0,0.0,39.373208113411216,0.1125286645265531,8.303259275667613e-07,0.982224087475414,0.000546320791245,0.0530132130196583
health,labNull,-0.0558958485346603,0.0047583209678808,0.0527950310559006,0.996526270082501,1.0071843050566456,0.0,0.0,0.0,0.7429434279345551,0.0940197562663432,1.479636673526698e-06,0.9834989685312544,0.4834657234657235,0.0005646527385657
health,drugNull,-0.0744914554076057,0.0051656771644431,0.0565656565656565,1.067698259187621,0.8808510638297872,0.0,0.0,0.0,0.5730099721912895,0.0919489576194088,1.5420762772695177e-06,0.9835468059512896,0.56813937904847,0.0098989898989899
diabetic,gender_Female,-0.0186503837145902,0.000174174050739,0.2140724946695096,0.9622861211358652,1.0322358468876969,0.0,0.0,0.0,-0.1571333749365735,0.081886667632656,6.136338942458481e-07,0.9715030542949556,0.8547333097797832,0.0155611849368326
diabetic,gender_Male,0.0185452292338379,0.0001722145134429,0.2295918367346938,1.0320477572654505,0.9624913431706564,0.0,0.0,0.0,0.1575301295303563,0.0863484065175679,6.136150861796226e-07,0.97150300274917,0.854395312354496,0.0154736878756621
diabetic,gender_Unknown/Invalid,0.0053024804899772,2.4726083659605156e-05,0.2224842767295597,1.0000982704402517,0.0,1.0,0.0,1.0,100.8811181539935,0.1125597246785538,3.0849551907192034e-07,0.9692028188487845,0.0,0.2224842767295597
diabetic,age_[0-10),0.0007296963109014,2.686023731321603e-07,0.2224736790317819,1.0000506322908325,0.9632445734477536,0.0,0.0,0.0,26.909912795827072,0.1124870397092507,3.09286022734869e-07,0.9692343098544356,0.0012794012872728,0.0081879647460676
diabetic,age_[10-20),0.0249643165860168,0.0003720734465436,0.2233326736592123,1.0039119345538003,0.4431829492858209,0.0,0.0,0.0,11.84847820551626,0.1121683440746141,3.127758711469763e-07,0.969338304692429,0.0069279397599206,0.1247411243634377
diabetic,age_[20-30),0.0133133168866291,9.302586407013494e-05,0.2231884057971014,1.0032634301223946,0.8101708234037308,0.0,0.0,0.0,7.496823525836138,0.1116036377746441,3.19054766775966e-07,0.9694856089640996,0.0170948137724748,0.0429558476575665
diabetic,age_[30-40),-0.003192045018764,5.06005353358846e-06,0.2221995302767282,0.9988182948879256,1.030136557714959,0.0,0.0,0.0,4.852706191310762,0.1104183136598555,3.326277388627742e-07,0.9697358016155976,0.0391172554432024,0.0069671363899383
diabetic,age_[40-50),-0.0084373895077479,3.522824275523084e-05,0.2213443013313129,0.9949739198978672,1.0495052815177015,0.0,0.0,0.0,2.8202040350623583,0.1073208157372475,3.705309447901431e-07,0.9702260378572456,0.101437837093211,0.0121311784128235
diabetic,age_[50-60),-0.0100040687968074,4.9664941230070925e-05,0.2205585264408794,0.9914417507017798,1.0408726832261763,0.0,0.0,0.0,1.7280310021094616,0.1027137069137295,4.3238775072264194e-07,0.9707377666179172,0.2093102961979966,0.0109965246374406
diabetic,age_[60-70),0.0337399203070628,0.0005816192439252,0.2299256271271902,1.0335481922585754,0.8814002632855261,0.0,0.0,0.0,1.348558525166447,0.1000187718980308,4.702786003118294e-07,0.9709604662313208,0.2827985484080278,0.0338471957546412
diabetic,age_[70-80),0.0100234205795918,5.049036171961285e-05,0.2249075541468568,1.010991244943711,0.968051552125228,0.0,0.0,0.0,1.1185335420541769,0.0980003662119993,4.985238287052377e-07,0.9710982057357352,0.3439661704637932,0.009552467774496
diabetic,age_[80-90),-0.0310398183436026,0.0004707657325775,0.2166568222090962,0.9739030387022848,1.1290366690333873,0.0,0.0,0.0,1.774170716913027,0.1029932644879721,4.2849719173448994e-07,0.9707118397607584,0.202166132840675,0.0345114020899691
diabetic,age_[90-100),-0.0230551256739117,0.0002518659582226,0.2208644718238739,0.992817018441504,1.2586395759717317,0.0,0.0,0.0,5.834816231439575,0.1110277491717043,3.2558286750608737e-07,0.969614169855083,0.0276766165919871,0.059135528176126
diabetic,metformin_Down,0.0408456956196434,0.0014635868435597,0.2237596362917572,1.005831191935165,0.0,1.0,0.0,1.0,13.02103431147485,0.1122354378924324,3.120379511992155e-07,0.9693184331101844,0.0057334849270013,0.2237596362917572
diabetic,metformin_No,-0.2642072316306983,0.0558459327217425,0.0,0.0,1.2439799535509108,1.0,0.0,1.0,-1.530806359170331,0.0668241055324649,4.507275728377984e-07,0.9708518151510058,0.2439056518264438,0.2767387849896101
diabetic,metformin_Steady,0.2506208465133377,0.0506858281998174,0.2713001797483523,1.2195326542840024,0.0,1.0,0.0,1.0,1.6659777294138254,0.1023223263097899,4.378536717746526e-07,0.9707731213068964,0.219455949876561,0.2713001797483523
diabetic,metformin_Up,0.0546140545002099,0.002611442596084,0.2247815726767275,1.0104249404289118,0.0,1.0,0.0,1.0,9.693396302444302,0.1119782449241292,3.148759938904682e-07,0.9693912577872864,0.0103276848948016,0.2247815726767275
diabetic,repaglinide_Down,0.0118590378397867,0.0001236580552972,0.2225717656311443,1.0004915454187966,0.0,1.0,0.0,1.0,45.08879865739833,0.1125373600726144,3.087385353458204e-07,0.9692135983108208,0.0003933136296485,0.2225717656311443
diabetic,repaglinide_No,-0.0667381857719373,0.0038910650562949,0.0,0.0,1.015567308651831,1.0,0.0,1.0,-7.89120412970333,0.0565363868003373,3.180519955760236e-07,0.9694640276135528,0.0154705585101752,0.2259255563317034
diabetic,repaglinide_Steady,0.0638555424823742,0.0035641833302169,0.2256328483157265,1.0142515447478573,0.0,1.0,0.0,1.0,8.258461591324567,0.1117657811677048,3.172394899572505e-07,0.9694460922125524,0.0141546652927955,0.2256328483157265
diabetic,repaglinide_Up,0.0150028407091719,0.0001978860702679,0.2226374274756613,1.0007867046907268,0.0,1.0,0.0,1.0,35.63004351165949,0.1125205866181598,3.089209210080458e-07,0.96922084517447,0.0006885019098609,0.2226374274756613
diabetic,nateglinide_Down,0.0074992083074484,4.9454930397531795e-05,0.2225061425061425,1.00019656019656,0.0,1.0,0.0,1.0,71.32320593733161,0.1125541335270689,3.085562562650054e-07,0.9692057189341396,9.829941623543764e-05,0.2225061425061425
diabetic,nateglinide_No,-0.0425517682253258,0.0015880657230466,0.0,0.0,1.0063284880846437,1.0,0.0,1.0,-12.492716200285573,0.0560220008637309,3.123452111946034e-07,0.9693268023976545,0.0062308299507943,0.2238702659942648
diabetic,nateglinide_Steady,0.0411924267967799,0.0014884770180448,0.2237817534842344,1.0059306118414548,0.0,1.0,0.0,1.0,12.910140493155923,0.1122298467409475,3.120993811714683e-07,0.9693201177903128,0.0058329146042894,0.2237817534842344
diabetic,nateglinide_Up,0.0074992083074484,4.9454930397531795e-05,0.2225061425061425,1.00019656019656,0.0,1.0,0.0,1.0,71.32320593733162,0.1125541335270689,3.085562562650054e-07,0.9692057189341396,9.829941623543764e-05,0.2225061425061425
diabetic,chlorpropamide_No,-0.0167753355761729,0.0002473852496906,0.0,0.0,1.0009835743090392,1.0,0.0,1.0,-31.85906743634263,0.0557200786835489,3.0904257302989993e-07,0.9692254582085134,0.0008853908765386,0.2226812235664404
diabetic,chlorpropamide_Steady,0.015913698084321,0.0002226342759518,0.2226593233674272,1.0008851298190402,0.0,1.0,0.0,1.0,33.58736666199747,0.112514995466675,3.089817470189729e-07,0.969223169968102,0.0007869367114056,0.2226593233674272
diabetic,chlorpropamide_Up,0.0053024804899772,2.4726083659605156e-05,0.2224842767295597,1.0000982704402517,0.0,1.0,0.0,1.0,100.88111815399353,0.1125597246785538,3.0849551907192034e-07,0.9692028188487845,0.0,0.2224842767295597
diabetic,glimepiride_Down,0.0243229322249065,0.0005198288304102,0.2229224103977944,1.0020677432059866,0.0,1.0,0.0,1.0,21.949103079120206,0.1124479016488567,3.0971251180138077e-07,0.969248937471796,0.001969666325712,0.2229224103977944
diabetic,glimepiride_No,-0.1253745605920848,0.0135082030085726,0.0,0.0,1.054939359386338,1.0,0.0,1.0,-4.03256985473328,0.0586274774556719,3.4228139629689897e-07,0.9698824169837118,0.0548464787336975,0.2346843578314502
diabetic,glimepiride_Steady,0.1180926327466911,0.0120152080204838,0.2333058532563891,1.048742786479802,0.0,1.0,0.0,1.0,4.3093007522968225,0.1099207011777037,3.384831119411755e-07,0.9698270697261137,0.0486492968273676,0.2333058532563891
diabetic,glimepiride_Up,0.0318697375781427,0.0008918841967762,0.2232521447588995,1.0035499457647177,0.0,1.0,0.0,1.0,16.72663941240244,0.1123640343765839,3.106283907301209e-07,0.9692779022665184,0.0034520145554559,0.2232521447588995
diabetic,glipizide_Down,0.0372052153004957,0.0012148389635045,0.2235387045813586,1.0048380726698265,0.0,1.0,0.0,1.0,14.309405054289252,0.1122913494072809,3.114243193868599e-07,0.9693012617212752,0.0047402680578035,0.2235387045813586
diabetic,glipizide_No,-0.2104325551071636,0.0365913571504827,0.0,0.0,1.1547713604901848,1.0,0.0,1.0,-2.1487847966771376,0.0632904977940384,4.0183557125339306e-07,0.9705146066342862,0.1546882913364247,0.25689322591626
diabetic,glipizide_Steady,0.1996085553907153,0.033117798531106,0.253442292622859,1.1392589275719245,0.0,1.0,0.0,1.0,2.3068800977488366,0.1056099233828828,3.9285021478974235e-07,0.9704391148367862,0.1391743338547323,0.253442292622859
diabetic,glipizide_Up,0.0448339657594849,0.0017624538816401,0.2240253314862458,1.007025529388482,0.0,1.0,0.0,1.0,11.848478205516264,0.1121683440746141,3.127758711469763e-07,0.969338304692429,0.0069279397599206,0.2240253314862458
diabetic,glyburide_Down,0.0418774790070237,0.0015382657678674,0.2238260009886307,1.0061295106277806,0.0,1.0,0.0,1.0,12.69640924860873,0.1122186644379778,3.122222730903969e-07,0.9693234707416558,0.0060318329384073,0.2238260009886307
diabetic,glyburide_No,-0.1823872955454673,0.0278955534806763,0.0,0.0,1.1162663156740156,1.0,0.0,1.0,-2.5921401092061265,0.0615907877426434,3.793211968765915e-07,0.9703148131443008,0.1161794622406665,0.2483273006471427
diabetic,glyburide_Steady,0.167920509758506,0.0238103514828868,0.2443868739205526,1.098553540587219,0.0,1.0,0.0,1.0,2.8718902567689506,0.1074605945243688,3.687483280682942e-07,0.9702071589167204,0.0984649463405939,0.2443868739205526
diabetic,glyburide_Up,0.0490894843679163,0.0021116430539704,0.2243361078081648,1.0084225128814903,0.0,1.0,0.0,1.0,10.806121207454652,0.1120900679538262,3.136389638558488e-07,0.9693606446913396,0.0083250605486038,0.2243361078081648
diabetic,tolbutamide_No,-0.0074992083074484,4.9454930397531795e-05,0.0,0.0,1.00019656019656,1.0,0.0,1.0,-71.32320593733161,0.0556753494716701,3.085562562650054e-07,0.9692057189341396,9.829941623543764e-05,0.2225061425061425
diabetic,tolbutamide_Steady,0.0074992083074484,4.9454930397531795e-05,0.2225061425061425,1.00019656019656,0.0,1.0,0.0,1.0,71.32320593733161,0.1125541335270689,3.085562562650054e-07,0.9692057189341396,9.829941623543764e-05,0.2225061425061425
diabetic,pioglitazone_Down,0.021225571576116,0.0003959492560781,0.2228127152839287,1.0015746481645509,0.0,1.0,0.0,1.0,25.164473761159595,0.112475857406281,3.0940782041798397e-07,0.9692385865207644,0.0014765228228469,0.2228127152839287
